Date, Time, Min (count/min), Max (count/min) 
1/19/19, 12:51 PM,185,185
1/19/19, 12:51 PM,184,184
1/19/19, 12:51 PM,176,176
1/19/19, 12:51 PM,170,170
1/19/19, 12:51 PM,169,169
1/19/19, 12:51 PM,169,169
1/19/19, 12:51 PM,160,160
1/19/19, 12:51 PM,153,153
1/19/19, 12:51 PM,146,146
1/19/19, 12:51 PM,146,146
1/19/19, 12:51 PM,146,146
1/19/19, 12:52 PM,143,143
1/19/19, 12:52 PM,141,141
1/19/19, 12:52 PM,139,139
1/19/19, 12:52 PM,134,134
1/19/19, 12:52 PM,134,134
1/19/19, 12:52 PM,131,131
1/19/19, 12:52 PM,130,130
1/19/19, 12:52 PM,129,129
1/19/19, 12:52 PM,126,126
1/19/19, 12:52 PM,127,127
1/19/19, 12:52 PM,127,127
1/19/19, 12:52 PM,124,124
1/19/19, 12:53 PM,124,124
1/19/19, 12:53 PM,122,122
1/19/19, 12:53 PM,121,121
1/19/19, 12:53 PM,130,130
1/19/19, 12:53 PM,130,130
1/19/19, 12:53 PM,128,128
1/19/19, 12:53 PM,128,128
1/19/19, 12:53 PM,122,122
1/19/19, 12:53 PM,119,119
1/19/19, 12:53 PM,116,116
1/19/19, 12:53 PM,114,114
1/19/19, 12:53 PM,113,113
1/19/19, 12:54 PM,117,117
1/19/19, 12:54 PM,116,116
1/19/19, 12:56 PM,104,104
1/19/19, 1:32 PM,65,65
1/19/19, 1:37 PM,103,103
1/19/19, 1:39 PM,59,59
1/19/19, 1:43 PM,60,60
1/19/19, 1:47 PM,78,78
1/19/19, 1:52 PM,76,76
1/19/19, 1:58 PM,78,78
1/19/19, 2:03 PM,81,81
1/19/19, 2:05 PM,81,81
1/19/19, 2:13 PM,75,75
1/19/19, 2:18 PM,74,74
1/19/19, 2:24 PM,62,62
1/19/19, 2:26 PM,83,83
1/19/19, 2:31 PM,82,82
1/19/19, 2:38 PM,66,66
1/19/19, 2:41 PM,68,68
1/19/19, 2:47 PM,68,68
1/19/19, 2:50 PM,66,66
1/19/19, 2:54 PM,75,75
1/19/19, 4:19 PM,78,78
1/19/19, 4:21 PM,64,64
1/19/19, 4:24 PM,68,68
1/19/19, 4:31 PM,68,68
1/19/19, 4:34 PM,60,60
1/19/19, 4:43 PM,61,61
1/19/19, 4:48 PM,63,63
1/19/19, 4:49 PM,61,61
1/19/19, 4:59 PM,60,60
1/19/19, 5:00 PM,66,66
1/19/19, 5:04 PM,98,98
1/19/19, 5:08 PM,61,61
1/19/19, 5:12 PM,64,64
1/19/19, 5:19 PM,73,73
1/19/19, 5:22 PM,67,67
1/19/19, 5:25 PM,64,64
1/19/19, 5:32 PM,77,77
1/19/19, 5:37 PM,61,61
1/19/19, 5:40 PM,67,67
1/19/19, 5:44 PM,65,65
1/19/19, 5:51 PM,68,68
1/19/19, 5:55 PM,76,76
1/19/19, 6:04 PM,79,79
1/19/19, 6:07 PM,76,76
1/19/19, 6:11 PM,78,78
1/19/19, 6:18 PM,79,79
1/19/19, 6:20 PM,71,71
1/19/19, 6:24 PM,69,69
1/19/19, 6:32 PM,59,59
1/19/19, 6:38 PM,59,59
1/19/19, 6:40 PM,60,60
1/19/19, 6:48 PM,59,59
1/19/19, 6:53 PM,61,61
1/19/19, 6:56 PM,61,61
1/19/19, 7:02 PM,58,58
1/19/19, 7:05 PM,60,60
1/19/19, 7:11 PM,59,59
1/19/19, 7:18 PM,56,56
1/19/19, 7:19 PM,57,57
1/19/19, 7:29 PM,59,59
1/19/19, 7:31 PM,54,54
1/19/19, 7:37 PM,54,54
1/19/19, 7:41 PM,59,59
1/19/19, 7:48 PM,55,55
1/19/19, 7:54 PM,56,56
1/19/19, 7:57 PM,58,58
1/19/19, 8:01 PM,57,57
1/19/19, 8:06 PM,61,61
1/19/19, 8:13 PM,57,57
1/19/19, 8:16 PM,57,57
1/19/19, 8:19 PM,60,60
1/19/19, 8:25 PM,55,55
1/19/19, 8:36 PM,59,59
1/19/19, 8:42 PM,62,62
1/19/19, 8:45 PM,60,60
1/19/19, 8:51 PM,59,59
1/19/19, 8:56 PM,55,55
1/19/19, 9:02 PM,58,58
1/19/19, 9:06 PM,55,55
1/19/19, 9:10 PM,56,56
1/19/19, 9:18 PM,58,58
1/19/19, 9:19 PM,55,55
1/19/19, 9:25 PM,54,54
1/19/19, 9:31 PM,53,53
1/19/19, 9:36 PM,55,55
1/19/19, 9:40 PM,53,53
1/19/19, 9:45 PM,51,51
1/19/19, 9:51 PM,54,54
1/19/19, 9:55 PM,53,53
1/19/19, 10:00 PM,54,54
1/19/19, 10:00 PM,53.2,53.2
1/19/19, 10:04 PM,54,54
1/19/19, 10:09 PM,64,64
1/19/19, 10:14 PM,69,69
1/19/19, 10:22 PM,48.3,48.3
1/19/19, 10:32 PM,45.7,45.7
1/19/19, 10:37 PM,45.8,45.8
1/19/19, 10:42 PM,46,46
1/19/19, 10:47 PM,46.2,46.2
1/19/19, 10:52 PM,46.6,46.6
1/19/19, 10:57 PM,47.2,47.2
1/19/19, 11:02 PM,47.8,47.8
1/19/19, 11:07 PM,48.2,48.2
1/19/19, 11:11 PM,48.6,48.6
1/19/19, 11:16 PM,49,49
1/19/19, 11:21 PM,48.7,48.7
1/19/19, 11:26 PM,47.8,47.8
1/19/19, 11:31 PM,48.3,48.3
1/19/19, 11:36 PM,50,50
1/19/19, 11:41 PM,51.8,51.8
1/19/19, 11:46 PM,53.1,53.1
1/19/19, 11:51 PM,53.7,53.7
1/19/19, 11:56 PM,53.3,53.3
1/20/19, 12:01 AM,52.7,52.7
1/20/19, 12:06 AM,52.4,52.4
1/20/19, 12:11 AM,52.5,52.5
1/20/19, 12:16 AM,52.6,52.6
1/20/19, 12:21 AM,52.7,52.7
1/20/19, 12:26 AM,52.8,52.8
1/20/19, 12:31 AM,53,53
1/20/19, 12:36 AM,53.1,53.1
1/20/19, 12:41 AM,53.2,53.2
1/20/19, 12:46 AM,53,53
1/20/19, 12:51 AM,52.6,52.6
1/20/19, 12:56 AM,52,52
1/20/19, 1:01 AM,51.5,51.5
1/20/19, 1:06 AM,51.7,51.7
1/20/19, 1:11 AM,52.4,52.4
1/20/19, 1:16 AM,52.8,52.8
1/20/19, 1:20 AM,52.7,52.7
1/20/19, 1:25 AM,52,52
1/20/19, 1:30 AM,51.1,51.1
1/20/19, 1:35 AM,51.1,51.1
1/20/19, 1:40 AM,51.4,51.4
1/20/19, 1:45 AM,51.7,51.7
1/20/19, 1:50 AM,51.9,51.9
1/20/19, 1:55 AM,51.7,51.7
1/20/19, 2:00 AM,51.4,51.4
1/20/19, 2:05 AM,51.1,51.1
1/20/19, 2:10 AM,51.2,51.2
1/20/19, 2:15 AM,51.9,51.9
1/20/19, 2:20 AM,52.7,52.7
1/20/19, 2:25 AM,53.5,53.5
1/20/19, 2:30 AM,54.2,54.2
1/20/19, 2:35 AM,54.6,54.6
1/20/19, 2:40 AM,54.6,54.6
1/20/19, 2:45 AM,53.6,53.6
1/20/19, 2:50 AM,50.4,50.4
1/20/19, 2:55 AM,47.9,47.9
1/20/19, 3:00 AM,47.4,47.4
1/20/19, 3:05 AM,47.6,47.6
1/20/19, 3:10 AM,48.3,48.3
1/20/19, 3:15 AM,48.9,48.9
1/20/19, 3:20 AM,49.4,49.4
1/20/19, 3:24 AM,49.8,49.8
1/20/19, 3:29 AM,50,50
1/20/19, 3:34 AM,50.1,50.1
1/20/19, 3:39 AM,50.8,50.8
1/20/19, 3:44 AM,52.4,52.4
1/20/19, 3:49 AM,54,54
1/20/19, 3:54 AM,54.7,54.7
1/20/19, 3:59 AM,54.8,54.8
1/20/19, 4:04 AM,54.6,54.6
1/20/19, 4:09 AM,54.2,54.2
1/20/19, 4:14 AM,53.6,53.6
1/20/19, 4:19 AM,52.8,52.8
1/20/19, 4:24 AM,51.8,51.8
1/20/19, 4:29 AM,51.2,51.2
1/20/19, 4:34 AM,51.1,51.1
1/20/19, 4:39 AM,51.3,51.3
1/20/19, 4:44 AM,51.7,51.7
1/20/19, 4:49 AM,51.9,51.9
1/20/19, 4:54 AM,52.1,52.1
1/20/19, 4:59 AM,52.4,52.4
1/20/19, 5:04 AM,53.2,53.2
1/20/19, 5:09 AM,53.9,53.9
1/20/19, 5:14 AM,53.9,53.9
1/20/19, 5:19 AM,53.2,53.2
1/20/19, 5:24 AM,52.5,52.5
1/20/19, 5:29 AM,52.2,52.2
1/20/19, 5:33 AM,52.2,52.2
1/20/19, 5:38 AM,52.6,52.6
1/20/19, 5:43 AM,53.3,53.3
1/20/19, 5:48 AM,54.2,54.2
1/20/19, 5:58 AM,60.7,60.7
1/20/19, 6:02 AM,60.4,60.4
1/20/19, 6:07 AM,60.1,60.1
1/20/19, 6:12 AM,60,60
1/20/19, 6:16 AM,59.8,59.8
1/20/19, 6:21 AM,59.7,59.7
1/20/19, 6:26 AM,59.5,59.5
1/20/19, 6:30 AM,59.2,59.2
1/20/19, 6:35 AM,58.8,58.8
1/20/19, 6:40 AM,58.4,58.4
1/20/19, 6:44 AM,58.1,58.1
1/20/19, 6:49 AM,57.9,57.9
1/20/19, 6:54 AM,57.9,57.9
1/20/19, 7:10 AM,56,56
1/20/19, 7:19 AM,73,73
1/20/19, 7:23 AM,54,54
1/20/19, 7:25 AM,54,54
1/20/19, 7:33 AM,56,56
1/20/19, 7:35 AM,53,53
1/20/19, 7:40 AM,74,74
1/20/19, 7:46 AM,92,92
1/20/19, 7:49 AM,66,66
1/20/19, 7:54 AM,67,67
1/20/19, 7:58 AM,69,69
1/20/19, 7:59 AM,92,92
1/20/19, 8:06 AM,71,71
1/20/19, 8:13 AM,88,88
1/20/19, 8:21 AM,76,76
1/20/19, 8:26 AM,94,94
1/20/19, 8:34 AM,75,75
1/20/19, 8:35 AM,80,80
1/20/19, 8:41 AM,76,76
1/20/19, 8:49 AM,78,78
1/20/19, 8:54 AM,68,68
1/20/19, 8:57 AM,68,68
1/20/19, 8:59 AM,71,71
1/20/19, 9:05 AM,65,65
1/20/19, 9:13 AM,68,68
1/20/19, 9:15 AM,74,74
1/20/19, 9:22 AM,77,77
1/20/19, 9:27 AM,79,79
1/20/19, 9:31 AM,74,74
1/20/19, 9:34 AM,71,71
1/20/19, 9:42 AM,66,66
1/20/19, 9:45 AM,63,63
1/20/19, 9:51 AM,67,67
1/20/19, 9:57 AM,71,71
1/20/19, 10:03 AM,73,73
1/20/19, 10:05 AM,73,73
1/20/19, 10:09 AM,71,71
1/20/19, 10:16 AM,63,63
1/20/19, 10:21 AM,54,54
1/20/19, 10:28 AM,59,59
1/20/19, 10:30 AM,66,66
1/20/19, 10:39 AM,69,69
1/20/19, 10:43 AM,85,85
1/20/19, 10:48 AM,69,69
1/20/19, 10:50 AM,69,69
1/20/19, 10:54 AM,69,69
1/20/19, 11:04 AM,64,64
1/20/19, 11:06 AM,68,68
1/20/19, 11:12 AM,69,69
1/20/19, 11:23 AM,75,75
1/20/19, 11:28 AM,91,91
1/20/19, 11:32 AM,79,79
1/20/19, 11:44 AM,80,80
1/20/19, 11:50 AM,82,82
1/20/19, 11:53 AM,58,58
1/20/19, 11:57 AM,55,55
1/20/19, 12:00 PM,57,57
1/20/19, 12:09 PM,57,57
1/20/19, 12:14 PM,54,54
1/20/19, 12:19 PM,57,57
1/20/19, 12:22 PM,57,57
1/20/19, 12:25 PM,56,56
1/20/19, 12:30 PM,57,57
1/20/19, 12:36 PM,59,59
1/20/19, 12:41 PM,58,58
1/20/19, 12:47 PM,59,59
1/20/19, 12:54 PM,60,60
1/20/19, 12:55 PM,61,61
1/20/19, 1:09 PM,61,61
1/20/19, 1:13 PM,59,59
1/20/19, 1:17 PM,67,67
1/20/19, 1:19 PM,66,66
1/20/19, 1:25 PM,66,66
1/20/19, 1:26 PM,58,58
1/20/19, 1:26 PM,58,58
1/20/19, 1:26 PM,58,58
1/20/19, 1:26 PM,58,58
1/20/19, 1:26 PM,58,58
1/20/19, 1:26 PM,58,58
1/20/19, 1:26 PM,56,56
1/20/19, 1:26 PM,56,56
1/20/19, 1:26 PM,56,56
1/20/19, 1:27 PM,54,54
1/20/19, 1:27 PM,54,54
1/20/19, 1:27 PM,55,55
1/20/19, 1:27 PM,58,58
1/20/19, 1:27 PM,65,65
1/20/19, 1:27 PM,66,66
1/20/19, 1:27 PM,66,66
1/20/19, 1:27 PM,54,54
1/20/19, 1:27 PM,54,54
1/20/19, 1:27 PM,55,55
1/20/19, 1:27 PM,56,56
1/20/19, 1:27 PM,60,60
1/20/19, 1:27 PM,59,59
1/20/19, 1:27 PM,59,59
1/20/19, 1:27 PM,56,56
1/20/19, 1:27 PM,55,55
1/20/19, 1:27 PM,55,55
1/20/19, 1:33 PM,68,68
1/20/19, 1:37 PM,67,67
1/20/19, 1:41 PM,69,69
1/20/19, 1:48 PM,69,69
1/20/19, 1:51 PM,61,61
1/20/19, 1:54 PM,59,59
1/20/19, 2:01 PM,70,70
1/20/19, 2:07 PM,58,58
1/20/19, 2:19 PM,67,67
1/20/19, 2:20 PM,81,81
1/20/19, 2:29 PM,64,64
1/20/19, 2:31 PM,64,64
1/20/19, 2:39 PM,74,74
1/20/19, 2:44 PM,108,108
1/20/19, 2:52 PM,81,81
1/20/19, 2:56 PM,70,70
1/20/19, 2:59 PM,102,102
1/20/19, 3:00 PM,78,78
1/20/19, 3:08 PM,73,73
1/20/19, 3:13 PM,71,71
1/20/19, 3:17 PM,66,66
1/20/19, 3:20 PM,69,69
1/20/19, 3:27 PM,69,69
1/20/19, 3:30 PM,59,59
1/20/19, 3:37 PM,72,72
1/20/19, 3:42 PM,79,79
1/20/19, 3:45 PM,72,72
1/20/19, 3:51 PM,70,70
1/20/19, 3:56 PM,76,76
1/20/19, 3:59 PM,81,81
1/20/19, 4:05 PM,68,68
1/20/19, 4:13 PM,68,68
1/20/19, 4:19 PM,71,71
1/20/19, 4:22 PM,74,74
1/20/19, 4:24 PM,86,86
1/20/19, 4:31 PM,62,62
1/20/19, 4:35 PM,64,64
1/20/19, 4:40 PM,59,59
1/20/19, 4:48 PM,73,73
1/20/19, 4:53 PM,64,64
1/20/19, 4:58 PM,82,82
1/20/19, 5:02 PM,69,69
1/20/19, 5:04 PM,70,70
1/20/19, 5:11 PM,72,72
1/20/19, 5:18 PM,66,66
1/20/19, 5:20 PM,62,62
1/20/19, 5:24 PM,66,66
1/20/19, 5:30 PM,63,63
1/20/19, 5:38 PM,60,60
1/20/19, 5:41 PM,55,55
1/20/19, 5:41 PM,53,53
1/20/19, 5:41 PM,52,52
1/20/19, 5:41 PM,56,56
1/20/19, 5:41 PM,56,56
1/20/19, 5:41 PM,71,71
1/20/19, 5:41 PM,68,68
1/20/19, 5:43 PM,60,60
1/20/19, 5:49 PM,58,58
1/20/19, 5:52 PM,65,65
1/20/19, 5:57 PM,65,65
1/20/19, 6:01 PM,71,71
1/20/19, 6:01 PM,69,69
1/20/19, 6:02 PM,81,81
1/20/19, 6:02 PM,82,82
1/20/19, 6:02 PM,80,80
1/20/19, 6:02 PM,68,68
1/20/19, 6:02 PM,63,63
1/20/19, 6:02 PM,66,66
1/20/19, 6:02 PM,68,68
1/20/19, 6:06 PM,76,76
1/20/19, 6:12 PM,77,77
1/20/19, 6:18 PM,67,67
1/20/19, 6:24 PM,66,66
1/20/19, 6:27 PM,74,74
1/20/19, 6:33 PM,77,77
1/20/19, 6:35 PM,65,65
1/20/19, 6:40 PM,69,69
1/20/19, 6:45 PM,61,61
1/20/19, 6:52 PM,69,69
1/20/19, 6:58 PM,61,61
1/20/19, 7:00 PM,65,65
1/20/19, 7:04 PM,74,74
1/20/19, 7:12 PM,78,78
1/20/19, 7:19 PM,89,89
1/20/19, 7:22 PM,64,64
1/20/19, 7:30 PM,62,62
1/20/19, 7:39 PM,54,54
1/20/19, 7:41 PM,52,52
1/20/19, 7:47 PM,53,53
1/20/19, 7:52 PM,50,50
1/20/19, 7:56 PM,54,54
1/20/19, 8:00 PM,53,53
1/20/19, 8:05 PM,51,51
1/20/19, 8:09 PM,53,53
1/20/19, 8:17 PM,52,52
1/20/19, 8:24 PM,52,52
1/20/19, 8:26 PM,53,53
1/20/19, 8:32 PM,56,56
1/20/19, 8:36 PM,58,58
1/20/19, 8:43 PM,52,52
1/20/19, 8:45 PM,55,55
1/20/19, 8:51 PM,51,51
1/20/19, 8:54 PM,52,52
1/20/19, 9:03 PM,69,69
1/20/19, 9:06 PM,74,74
1/20/19, 9:12 PM,53,53
1/20/19, 9:18 PM,52,52
1/20/19, 9:24 PM,58,58
1/20/19, 9:27 PM,63,63
1/20/19, 9:30 PM,67,67
1/20/19, 9:35 PM,71,71
1/20/19, 9:42 PM,73,73
1/20/19, 9:46 PM,78,78
1/20/19, 9:49 PM,69,69
1/20/19, 9:55 PM,74,74
1/20/19, 10:00 PM,75,75
1/20/19, 10:06 PM,73,73
1/20/19, 10:10 PM,70,70
1/20/19, 10:15 PM,68,68
1/20/19, 10:22 PM,75,75
1/20/19, 10:28 PM,61,61
1/20/19, 10:33 PM,63,63
1/20/19, 10:35 PM,67,67
1/21/19, 7:28 AM,65,65
1/21/19, 7:34 AM,72,72
1/21/19, 7:38 AM,70,70
1/21/19, 7:41 AM,81,81
1/21/19, 7:47 AM,77,77
1/21/19, 7:53 AM,75,75
1/21/19, 7:57 AM,89,89
1/21/19, 8:00 AM,65,65
1/21/19, 8:08 AM,67,67
1/21/19, 8:11 AM,70,70
1/21/19, 8:16 AM,63,63
1/21/19, 8:19 AM,74,74
1/21/19, 8:26 AM,64,64
1/21/19, 8:31 AM,71,71
1/21/19, 8:33 AM,52,52
1/21/19, 8:33 AM,61,61
1/21/19, 8:33 AM,60,60
1/21/19, 8:33 AM,59,59
1/21/19, 8:33 AM,70,70
1/21/19, 8:34 AM,93,93
1/21/19, 8:34 AM,78,78
1/21/19, 8:34 AM,76,76
1/21/19, 8:38 AM,67,67
1/21/19, 8:41 AM,68,68
1/21/19, 8:47 AM,51,51
1/21/19, 8:50 AM,55,55
1/21/19, 8:59 AM,74,74
1/21/19, 9:01 AM,61,61
1/21/19, 9:05 AM,61,61
1/21/19, 9:12 AM,77,77
1/21/19, 9:15 AM,62,62
1/21/19, 9:20 AM,59,59
1/21/19, 9:24 AM,63,63
1/21/19, 9:31 AM,58,58
1/21/19, 9:37 AM,65,65
1/21/19, 9:39 AM,61,61
1/21/19, 9:49 AM,70,70
1/21/19, 9:56 AM,54,54
1/21/19, 9:59 AM,54,54
1/21/19, 10:08 AM,52,52
1/21/19, 10:12 AM,62,62
1/21/19, 10:17 AM,69,69
1/21/19, 10:20 AM,62,62
1/21/19, 10:25 AM,58,58
1/21/19, 10:31 AM,59,59
1/21/19, 10:37 AM,63,63
1/21/19, 10:41 AM,60,60
1/21/19, 10:48 AM,72,72
1/21/19, 10:50 AM,60,60
1/21/19, 10:57 AM,61,61
1/21/19, 11:03 AM,57,57
1/21/19, 11:05 AM,60,60
1/21/19, 11:10 AM,70,70
1/21/19, 11:14 AM,72,72
1/21/19, 11:23 AM,60,60
1/21/19, 11:26 AM,58,58
1/21/19, 11:33 AM,59,59
1/21/19, 11:36 AM,56,56
1/21/19, 11:43 AM,62,62
1/21/19, 11:47 AM,68,68
1/21/19, 11:51 AM,61,61
1/21/19, 11:56 AM,64,64
1/21/19, 12:02 PM,61,61
1/21/19, 12:06 PM,68,68
1/21/19, 12:10 PM,60,60
1/21/19, 12:19 PM,70,70
1/21/19, 12:43 PM,64,64
1/21/19, 12:46 PM,66,66
1/21/19, 12:49 PM,71,71
1/21/19, 12:57 PM,86,86
1/21/19, 1:01 PM,76,76
1/21/19, 1:07 PM,64,64
1/21/19, 1:10 PM,70,70
1/21/19, 1:16 PM,59,59
1/21/19, 1:23 PM,64,64
1/21/19, 1:26 PM,66,66
1/21/19, 1:42 PM,58,58
1/21/19, 1:45 PM,63,63
1/21/19, 1:56 PM,74,74
1/21/19, 2:08 PM,72,72
1/21/19, 2:10 PM,71,71
1/21/19, 2:15 PM,60,60
1/21/19, 2:22 PM,63,63
1/21/19, 2:29 PM,64,64
1/21/19, 2:32 PM,62,62
1/21/19, 2:36 PM,67,67
1/21/19, 2:44 PM,59,59
1/21/19, 2:46 PM,56,56
1/21/19, 2:50 PM,54,54
1/21/19, 2:58 PM,63,63
1/21/19, 3:02 PM,60,60
1/21/19, 3:07 PM,51,51
1/21/19, 3:12 PM,63,63
1/21/19, 3:18 PM,66,66
1/21/19, 3:24 PM,64,64
1/21/19, 3:28 PM,64,64
1/21/19, 3:32 PM,60,60
1/21/19, 3:36 PM,67,67
1/21/19, 3:39 PM,80,80
1/21/19, 3:48 PM,61,61
1/21/19, 3:53 PM,63,63
1/21/19, 3:55 PM,68,68
1/21/19, 4:05 PM,58,58
1/21/19, 4:13 PM,61,61
1/21/19, 4:16 PM,55,55
1/21/19, 4:23 PM,56,56
1/21/19, 4:32 PM,56,56
1/21/19, 4:34 PM,54,54
1/21/19, 4:39 PM,87,87
1/21/19, 4:49 PM,67,67
1/21/19, 4:59 PM,81,81
1/21/19, 5:01 PM,72,72
1/21/19, 5:07 PM,76,76
1/21/19, 5:12 PM,84,84
1/21/19, 5:19 PM,64,64
1/21/19, 5:23 PM,62,62
1/21/19, 5:27 PM,57,57
1/21/19, 5:30 PM,52,52
1/21/19, 5:37 PM,75,75
1/21/19, 5:44 PM,55,55
1/21/19, 5:48 PM,56,56
1/21/19, 5:52 PM,56,56
1/21/19, 5:58 PM,57,57
1/21/19, 6:01 PM,68,68
1/21/19, 6:06 PM,58,58
1/21/19, 6:09 PM,66,66
1/21/19, 6:19 PM,64,64
1/21/19, 6:28 PM,56,56
1/21/19, 6:31 PM,56,56
1/21/19, 6:39 PM,58,58
1/21/19, 6:41 PM,57,57
1/21/19, 6:44 PM,61,61
1/21/19, 6:50 PM,54,54
1/21/19, 6:55 PM,61,61
1/21/19, 7:04 PM,60,60
1/21/19, 7:05 PM,57,57
1/21/19, 7:13 PM,59,59
1/21/19, 7:15 PM,61,61
1/21/19, 7:24 PM,58,58
1/21/19, 7:27 PM,62,62
1/21/19, 7:30 PM,65,65
1/21/19, 7:35 PM,68,68
1/21/19, 7:40 PM,73,73
1/21/19, 7:58 PM,72,72
1/21/19, 8:02 PM,66,66
1/21/19, 8:04 PM,56,56
1/21/19, 8:10 PM,56,56
1/21/19, 8:15 PM,60,60
1/21/19, 8:21 PM,81,81
1/21/19, 8:28 PM,55,55
1/21/19, 8:31 PM,57,57
1/21/19, 8:37 PM,57,57
1/21/19, 8:43 PM,58,58
1/21/19, 8:47 PM,61,61
1/21/19, 8:50 PM,59,59
1/21/19, 8:56 PM,62,62
1/21/19, 9:00 PM,67,67
1/21/19, 9:46 PM,47.5,47.5
1/21/19, 9:51 PM,46.9,46.9
1/21/19, 9:56 PM,46.8,46.8
1/21/19, 10:01 PM,47.2,47.2
1/21/19, 10:06 PM,48.1,48.1
1/21/19, 10:11 PM,49,49
1/21/19, 10:16 PM,49.4,49.4
1/21/19, 10:21 PM,49.4,49.4
1/21/19, 10:26 PM,49.4,49.4
1/21/19, 10:31 PM,49.5,49.5
1/21/19, 10:35 PM,49.8,49.8
1/21/19, 10:40 PM,50.8,50.8
1/21/19, 10:45 PM,52.9,52.9
1/21/19, 10:50 PM,55.6,55.6
1/21/19, 10:55 PM,57.6,57.6
1/21/19, 11:00 PM,58.2,58.2
1/21/19, 11:05 PM,57.5,57.5
1/21/19, 11:10 PM,56.1,56.1
1/21/19, 11:15 PM,54.9,54.9
1/21/19, 11:20 PM,54.1,54.1
1/21/19, 11:25 PM,53.2,53.2
1/21/19, 11:30 PM,52.6,52.6
1/21/19, 11:35 PM,52.1,52.1
1/21/19, 11:40 PM,51.9,51.9
1/21/19, 11:45 PM,52,52
1/21/19, 11:50 PM,52.2,52.2
1/21/19, 11:55 PM,52,52
1/22/19, 12:00 AM,51.2,51.2
1/22/19, 12:05 AM,49.9,49.9
1/22/19, 12:10 AM,48.9,48.9
1/22/19, 12:15 AM,48.9,48.9
1/22/19, 12:20 AM,50.3,50.3
1/22/19, 12:24 AM,52.3,52.3
1/22/19, 12:29 AM,53.3,53.3
1/22/19, 12:34 AM,52.6,52.6
1/22/19, 12:39 AM,51.1,51.1
1/22/19, 12:44 AM,50.6,50.6
1/22/19, 12:49 AM,50.6,50.6
1/22/19, 12:54 AM,50.7,50.7
1/22/19, 12:59 AM,50.7,50.7
1/22/19, 1:04 AM,50.9,50.9
1/22/19, 1:09 AM,51.3,51.3
1/22/19, 1:14 AM,51.7,51.7
1/22/19, 1:19 AM,51.9,51.9
1/22/19, 1:24 AM,52.1,52.1
1/22/19, 1:29 AM,52.2,52.2
1/22/19, 1:34 AM,52.5,52.5
1/22/19, 1:39 AM,52.8,52.8
1/22/19, 1:44 AM,53,53
1/22/19, 1:49 AM,53.3,53.3
1/22/19, 1:54 AM,53.3,53.3
1/22/19, 1:59 AM,52.7,52.7
1/22/19, 2:04 AM,51.3,51.3
1/22/19, 2:09 AM,48.8,48.8
1/22/19, 2:14 AM,47.3,47.3
1/22/19, 2:18 AM,47,47
1/22/19, 2:23 AM,47.7,47.7
1/22/19, 2:28 AM,48.7,48.7
1/22/19, 2:33 AM,49.8,49.8
1/22/19, 2:38 AM,50.6,50.6
1/22/19, 2:43 AM,51,51
1/22/19, 2:48 AM,50.8,50.8
1/22/19, 2:53 AM,50.2,50.2
1/22/19, 2:58 AM,49.9,49.9
1/22/19, 3:03 AM,50.3,50.3
1/22/19, 3:08 AM,51,51
1/22/19, 3:13 AM,51.8,51.8
1/22/19, 3:18 AM,52.1,52.1
1/22/19, 3:23 AM,52.1,52.1
1/22/19, 3:28 AM,52,52
1/22/19, 3:33 AM,52.1,52.1
1/22/19, 3:38 AM,52.4,52.4
1/22/19, 3:43 AM,53.1,53.1
1/22/19, 3:48 AM,53.9,53.9
1/22/19, 3:53 AM,54.6,54.6
1/22/19, 3:58 AM,55.3,55.3
1/22/19, 4:03 AM,55.9,55.9
1/22/19, 4:11 AM,55,55
1/22/19, 4:15 AM,55.1,55.1
1/22/19, 4:19 AM,55.2,55.2
1/22/19, 4:23 AM,55.3,55.3
1/22/19, 4:27 AM,55.4,55.4
1/22/19, 4:40 AM,62,62
1/22/19, 4:48 AM,71,71
1/22/19, 4:56 AM,73,73
1/22/19, 5:04 AM,58,58
1/22/19, 5:08 AM,70,70
1/22/19, 5:10 AM,63,63
1/22/19, 5:17 AM,58,58
1/22/19, 5:21 AM,63,63
1/22/19, 5:25 AM,69,69
1/22/19, 5:31 AM,63,63
1/22/19, 5:35 AM,79,79
1/22/19, 5:40 AM,83,83
1/22/19, 5:41 AM,72,72
1/22/19, 6:02 AM,90,90
1/22/19, 6:09 AM,69,69
1/22/19, 6:15 AM,95,95
1/22/19, 6:16 AM,98,98
1/22/19, 6:24 AM,114,114
1/22/19, 6:26 AM,105,105
1/22/19, 6:29 AM,92,92
1/22/19, 6:42 AM,96,96
1/22/19, 6:46 AM,102,102
1/22/19, 6:50 AM,91,91
1/22/19, 6:56 AM,85,85
1/22/19, 7:06 AM,75,75
1/22/19, 7:13 AM,73,73
1/22/19, 7:15 AM,70,70
1/22/19, 7:20 AM,78,78
1/22/19, 7:27 AM,76,76
1/22/19, 7:30 AM,74,74
1/22/19, 7:34 AM,64,64
1/22/19, 7:41 AM,75,75
1/22/19, 7:42 AM,65,65
1/22/19, 7:45 AM,69,69
1/22/19, 7:50 AM,73,73
1/22/19, 7:56 AM,71,71
1/22/19, 7:57 AM,72,72
1/22/19, 8:03 AM,71,71
1/22/19, 8:07 AM,63,63
1/22/19, 8:13 AM,69,69
1/22/19, 8:15 AM,71,71
1/22/19, 8:22 AM,66,66
1/22/19, 8:28 AM,73,73
1/22/19, 8:33 AM,56,56
